instock,title,url,comment_amount,rating,price
True,Lenovo E15 Intel Core i7 10510U 16GB 1TB SSD RX640 Freedos 15.6" FHD Tasinabilir Bilgisayar 20RDS0LE00,https://hepsiburada.com/lenovo-e15-intel-core-i7-10510u-16gb-1tb-ssd-rx640-freedos-15-6-fhd-tasinabilir-bilgisayar-20rds0le00-p-HBV00000UF6KR,5,4.0,11879.01,
True,Casper Excalibur G780.1075-B7J0X Intel Core i7 10750H 16GB 1TB + 1TB SSD GTX1650Ti FreeDos 17.3" FHD Tasinabilir Bilgisayar,https://hepsiburada.com/casper-excalibur-g780-1075-b7j0x-intel-core-i7-10750h-16gb-1tb-1tb-ssd-gtx1650ti-freedos-17-3-fhd-tasinabilir-bilgisayar-p-HBV00000TPGI1,0,-1,14519.0,
True,Asus D509DA-EJ181A7 AMD Ryzen 5 3500U 20GB 512GB SSD Freedos 15.6" FHD Tasinabilir Bilgisayar,https://hepsiburada.com/asus-d509da-ej181a7-amd-ryzen-5-3500u-20gb-512gb-ssd-freedos-15-6-fhd-tasinabilir-bilgisayar-p-HBV00000YQXQC,0,-1,8495.37,
True,MSI Bravo 15 A4DDR-243XTR AMD Ryzen 7 4800H 8GB 512GB SSD RX 5500M Freedos 15.6" FHD Tasinabilir Bilgisayar,https://hepsiburada.com/msi-bravo-15-a4ddr-243xtr-amd-ryzen-7-4800h-8gb-512gb-ssd-rx-5500m-freedos-15-6-fhd-tasinabilir-bilgisayar-p-HBV00000ZK55N,0,-1,12282.49,
True,Dell Vostro 3590 Intel Core i3 10110U 8GB 256GB SSD Windows 10 Home 15.6" FHD Tasinabilir Bilgisayar N2102VN3590EMEA_UB8,https://hepsiburada.com/dell-vostro-3590-intel-core-i3-10110u-8gb-256gb-ssd-windows-10-home-15-6-fhd-tasinabilir-bilgisayar-n2102vn3590emea-ub8-p-HBV00000W3SUK,4,5.0,6336.36,
True,Lenovo ThinkPad E14 Intel Core i5 10210U 16GB 256GB SSD RX650 Windows 10 Pro 14" FHD Tasinabilir Bilgisayar 20RAS04A00H29,https://hepsiburada.com/lenovo-thinkpad-e14-intel-core-i5-10210u-16gb-256gb-ssd-rx650-windows-10-pro-14-fhd-tasinabilir-bilgisayar-20ras04a00h29-p-HBV00000VJK6L,0,-1,9700.04,
True,Lenovo E14 Intel Core i7 10510U 32GB 1TB SSD RX640 Windows 10 Pro 14" FHD Tasinabilir Bilgisayar 20RAS0WC00H11,https://hepsiburada.com/lenovo-e14-intel-core-i7-10510u-32gb-1tb-ssd-rx640-windows-10-pro-14-fhd-tasinabilir-bilgisayar-20ras0wc00h11-p-HBV00000UUGGO,0,-1,12396.02,
True,Lenovo V15-IIL Intel Core i5 1035G1 20GB 512GB SSD Windows 10 Home 15.6" FHD Tasinabilir Bilgisayar 82C500JUTXR2,https://hepsiburada.com/lenovo-v15-iil-intel-core-i5-1035g1-20gb-512gb-ssd-windows-10-home-15-6-fhd-tasinabilir-bilgisayar-82c500jutxr2-p-HBV00000XGZV3,0,-1,9289.0,
True,Casper Nirvana S500.1021-8D50T-G Intel Core i5 10210U 8GB 240GB SSD MX230 Windows 10 Home 15.6" Tasinabilir Bilgisayar,https://hepsiburada.com/casper-nirvana-s500-1021-8d50t-g-intel-core-i5-10210u-8gb-240gb-ssd-mx230-windows-10-home-15-6-tasinabilir-bilgisayar-p-HBV00000R26XZ,3,5.0,7499.0,
True,Dell XPS 7390 Intel Core i7 10510U 16GB 512GB SSD Windows 10 Pro 13.3" FHD Tasinabilir Bilgisayar FS510WP165N,https://hepsiburada.com/dell-xps-7390-intel-core-i7-10510u-16gb-512gb-ssd-windows-10-pro-13-3-fhd-tasinabilir-bilgisayar-fs510wp165n-p-HBV00000O6PE8,1,4.0,14998.99,
True,Lenovo ideapad S145-15IKB Intel Core i3 7020 4GB 128GB SSD Windows 10 Home 15.6" Tasinabilir Bilgisayar 81VD004DTX,https://hepsiburada.com/lenovo-ideapad-s145-15ikb-intel-core-i3-7020-4gb-128gb-ssd-windows-10-home-15-6-tasinabilir-bilgisayar-81vd004dtx-p-HBV00000SLSUF,11,5.0,5599.0,
True,Lenovo Legion 5 Intel Core i7 10750H 32GB 1TB SSD RTX 2070 Freedos 15.6'' FHD Tasinabilir Bilgisayar 81YT0045TX,https://hepsiburada.com/lenovo-legion-5-intel-core-i7-10750h-32gb-1tb-ssd-rtx-2070-freedos-15-6-fhd-tasinabilir-bilgisayar-81yt0045tx-p-HBV00000YSBDY,0,-1,22199.0,
True,Lenovo L13 Yoga Intel Core i7 10510U 16GB 1TB SSD Windows 10 Pro 13.3" UHD Tasinabilir Bilgisayar 20R5001KTX,https://hepsiburada.com/lenovo-l13-yoga-intel-core-i7-10510u-16gb-1tb-ssd-windows-10-pro-13-3-uhd-tasinabilir-bilgisayar-20r5001ktx-p-HBV00000UYMY7,0,-1,14269.99,
True,Lenovo IdeaPad Intel Core i5 10300H 8GB 512GB SSD GTX1650Ti Freedos 15.6" FHD Tasinabilir Bilgiasyar 81Y400D9TX,https://hepsiburada.com/lenovo-ideapad-intel-core-i5-10300h-8gb-512gb-ssd-gtx1650ti-freedos-15-6-fhd-tasinabilir-bilgiasyar-81y400d9tx-p-HBV00000VT34X,51,5.0,8999.0,
True,Lenovo V14-IIL Intel Core i7 1065G7 8GB 256GB SSD MX350 Freedos 14" FHD Tasinabilir Bilgisayar 82C4015QTX,https://hepsiburada.com/lenovo-v14-iil-intel-core-i7-1065g7-8gb-256gb-ssd-mx350-freedos-14-fhd-tasinabilir-bilgisayar-82c4015qtx-p-HBV0000111C91,0,-1,7499.0,
True,HP Probook 450 G6 Intel Core i5 8265U 8GB 256GB SSD Freedos 15.6" Tasinabilir Bilgisayar 6MQ73EA,https://hepsiburada.com/hp-probook-450-g6-intel-core-i5-8265u-8gb-256gb-ssd-freedos-15-6-tasinabilir-bilgisayar-6mq73ea-p-HBV00000JAER5,6,5.0,7809.62,
True,HP 14-CF2003NT Intel Core i5 10210 8GB 256GB SSD FreeDos 14" FHD Tasinabilir Bilgisayar 9CU86EA,https://hepsiburada.com/hp-14-cf2003nt-intel-core-i5-10210-8gb-256gb-ssd-freedos-14-fhd-tasinabilir-bilgisayar-9cu86ea-p-HBV00000TH62Q,2,5.0,10511.84,
True,Lenovo V14-ADA AMD Ryzen 3 3250U 8GB 240GB SSD Freedos 14" FHD Tasinabilir Bilgisayar 82C6008CTXZ6,https://hepsiburada.com/lenovo-v14-ada-amd-ryzen-3-3250u-8gb-240gb-ssd-freedos-14-fhd-tasinabilir-bilgisayar-82c6008ctxz6-p-HBV00000WI0GI,0,-1,6725.99,
True,HP 15-DA2094NT Intel Core i3 10110U 4GB 256GB SSD Freedos 15.6" Tasinabilir Bilgisayar 1S7Z5EA,https://hepsiburada.com/hp-15-da2094nt-intel-core-i3-10110u-4gb-256gb-ssd-freedos-15-6-tasinabilir-bilgisayar-1s7z5ea-p-HBV00000X35MB,10,5.0,5599.0,
True,Dell Vostro 5490 Intel Core i5 10210U 8GB 1TB + 256GB SSD MX230 Windows 10 Pro 14" FHD Tasinabilir Bilisayar N4105VN5490EMEA19,https://hepsiburada.com/dell-vostro-5490-intel-core-i5-10210u-8gb-1tb-256gb-ssd-mx230-windows-10-pro-14-fhd-tasinabilir-bilisayar-n4105vn5490emea19-p-HBV00000VU08F,0,-1,10149.48,
True,Lenovo IdeaPad S145-15API AMD Ryzen 7 3700U 8GB 1TB + 256GB SSD Windows 10 Home 15.6" FHD Tasinabilir Bilgisayar 81UT001ATXA27,https://hepsiburada.com/lenovo-ideapad-s145-15api-amd-ryzen-7-3700u-8gb-1tb-256gb-ssd-windows-10-home-15-6-fhd-tasinabilir-bilgisayar-81ut001atxa27-p-HBV00000ZLD06,0,-1,8006.97,
True,Lenovo IdeaPad IP33 17IML05 Intel Core i7 10510U 12GB 1TB SSD MX330 Freedos 17.3" FHD Tasinabilir Bilgisayar 81WC007FTXA5,https://hepsiburada.com/lenovo-ideapad-ip33-17iml05-intel-core-i7-10510u-12gb-1tb-ssd-mx330-freedos-17-3-fhd-tasinabilir-bilgisayar-81wc007ftxa5-p-HBV00000YQXQ6,0,-1,10902.8,
True,Lenovo V15-ADA AMD Ryzen 5 3500U 12GB 1TB + 256GB SSD Freedos 15.6" Tasinabilir Bilgisayar 82C7001JTXA11,https://hepsiburada.com/lenovo-v15-ada-amd-ryzen-5-3500u-12gb-1tb-256gb-ssd-freedos-15-6-tasinabilir-bilgisayar-82c7001jtxa11-p-HBV00000ZO05R,0,-1,7209.5,
True,Lenovo V14-IIL Intel Core i7 1065G7 8GB 256GB SSD MX350 Freedos 14" FHD Tasinabilir Bilgisayar 82C4015QTX,https://hepsiburada.com/lenovo-v14-iil-intel-core-i7-1065g7-8gb-256gb-ssd-mx350-freedos-14-fhd-tasinabilir-bilgisayar-82c4015qtx-p-HBV0000111C91,0,-1,7499.0,
True,Dell Vostro 5490 Intel Core I5 10210U 12GB 256GB SSD Freedos 14" Fhd Tasinabilir Bilgisayar N4106VN5490EMEA07,https://hepsiburada.com/dell-vostro-5490-intel-core-i5-10210u-12gb-256gb-ssd-freedos-14-fhd-tasinabilir-bilgisayar-n4106vn5490emea07-p-HBV00000XGZTS,0,-1,7325.01,
True,Lenovo Ideapad 330-15IKB Intel Core i3 6006U 4GB 1TB Freedos 15.6" Tasinabilir Bilgisayar 81DC00EJTX,https://hepsiburada.com/lenovo-ideapad-330-15ikb-intel-core-i3-6006u-4gb-1tb-freedos-15-6-tasinabilir-bilgisayar-81dc00ejtx-p-HBV00000HVRJ0,16,4.0,5999.9,
True,Apple MacBook Pro Intel Core i5 8279U 8GB 512GB macOS 13.3" Tasinabilir Bilgisayar Silver MV9A2TU/A,https://hepsiburada.com/apple-macbook-pro-intel-core-i5-8279u-8gb-512gb-macos-13-3-tasinabilir-bilgisayar-silver-mv9a2tu-a-p-HBV00000LDBH9,2,5.0,14999.0,
True,HP ProBook X360 435 G7 AMD Ryzen 5 4500U 8GB 256GB SSD Windows 10 Pro 13.3" FHD Tasinabilir Bilgisayar 1F3H5EA,https://hepsiburada.com/hp-probook-x360-435-g7-amd-ryzen-5-4500u-8gb-256gb-ssd-windows-10-pro-13-3-fhd-tasinabilir-bilgisayar-1f3h5ea-p-HBV00000YEX4R,0,-1,8499.0,
True,Lenovo IdeaPad Gaming 3 15IMH05 Intel Core i7 10750H 32GB 1TB SSD GTX1650Ti Freedos 15.6'' FHD Tasinabilir Bilgisayar 81Y400D3TXA5,https://hepsiburada.com/lenovo-ideapad-gaming-3-15imh05-intel-core-i7-10750h-32gb-1tb-ssd-gtx1650ti-freedos-15-6-fhd-tasinabilir-bilgisayar-81y400d3txa5-p-HBV00000X6OS4,0,-1,14989.55,
True,MSI Creator 17 A10SE-272TR Intel Core i7 10875H 32GB 512GB SSD RTX2060 Windows 10 Home 17.3" UHD Tasinabilir Bilgisayar,https://hepsiburada.com/msi-creator-17-a10se-272tr-intel-core-i7-10875h-32gb-512gb-ssd-rtx2060-windows-10-home-17-3-uhd-tasinabilir-bilgisayar-p-HBV00000SVIYS,1,5.0,25739.01,
True,HP 15-DA2093NT Intel Core i3 10110U 4GB 256GB SSD FreeDOS 15.6" Tasinabilir Bilgisayar 1S7Z4EA,https://hepsiburada.com/hp-15-da2093nt-intel-core-i3-10110u-4gb-256gb-ssd-freedos-15-6-tasinabilir-bilgisayar-1s7z4ea-p-HBV00000X5TST,6,5.0,5579.0,
True,Lenovo Ideapad Gaming 3 15IMH05 Intel Core I7 10750H 16GB 256GB SSD GTX1650TI Freedos 15.6'' Fhd Tasinabilir Bilgisayar 81Y400D3TX6,https://hepsiburada.com/lenovo-ideapad-gaming-3-15imh05-intel-core-i7-10750h-16gb-256gb-ssd-gtx1650ti-freedos-15-6-fhd-tasinabilir-bilgisayar-81y400d3tx6-p-HBV00000XAQW0,0,-1,12473.01,
True,Lenovo E14 Intel Core i5 10210U 8GB 512GB SSD Windows 10 Pro 14" FHD Tasinabilir Bilgisayar 20RAS11D00A2,https://hepsiburada.com/lenovo-e14-intel-core-i5-10210u-8gb-512gb-ssd-windows-10-pro-14-fhd-tasinabilir-bilgisayar-20ras11d00a2-p-HBV00000WJ63P,0,-1,9799.02,
True,Dell Vostro 3590 Intel Core i3 10110U 8GB 256GB SSD Windows 10 Pro 15.6" FHD Tasinabilir Bilgisayar N2102VN3590EMEA_UB16,https://hepsiburada.com/dell-vostro-3590-intel-core-i3-10110u-8gb-256gb-ssd-windows-10-pro-15-6-fhd-tasinabilir-bilgisayar-n2102vn3590emea-ub16-p-HBV00000W3SUI,1,5.0,6565.36,
True,Acer Extensa 215-21 AMD A9-9420E 8GB 256GB SSD Windows 10 Home 15.6" Tasinabilir Bilgisayar NX.EFUEY.006,https://hepsiburada.com/acer-extensa-215-21-amd-a9-9420e-8gb-256gb-ssd-windows-10-home-15-6-tasinabilir-bilgisayar-nx-efuey-006-p-HBV00000YDN4M,0,-1,5799.0,
True,HP EliteBook 840 G6 Intel Core i7 8565U 8GB 256GB SSD Windows 10 Pro 14" FHD Tasinabilir Bilgisayar 6XD78EA,https://hepsiburada.com/hp-elitebook-840-g6-intel-core-i7-8565u-8gb-256gb-ssd-windows-10-pro-14-fhd-tasinabilir-bilgisayar-6xd78ea-p-HBV00000URYC7,1,1.0,11384.01,
True,Lenovo ThinkBook 20SL Intel Core i7 1065G7 16GB 512GB SSD Freedos 14" FHD Tasinabilir Bilgisayar 20SL0040TX6,https://hepsiburada.com/lenovo-thinkbook-20sl-intel-core-i7-1065g7-16gb-512gb-ssd-freedos-14-fhd-tasinabilir-bilgisayar-20sl0040tx6-p-HBV00000XY6KW,0,-1,9998.01,
True,MSI GF63 Thin 9SCXR-619TR Intel Core i7 9750H 16GB 512GB SSD GTX1650 Windows 10 Home 15.6" FHD Tasinabilir Bilgisayar,https://hepsiburada.com/msi-gf63-thin-9scxr-619tr-intel-core-i7-9750h-16gb-512gb-ssd-gtx1650-windows-10-home-15-6-fhd-tasinabilir-bilgisayar-p-HBV00000VPSTQ,2,5.0,13699.0,
True,Dell Vostro 5401 Intel Core i7 1065G7 64GB 1TB SSD MX330 Windows 10 Pro 14" FHD Tasinabilir Bilgisayar N4110PVN5401EMEA12,https://hepsiburada.com/dell-vostro-5401-intel-core-i7-1065g7-64gb-1tb-ssd-mx330-windows-10-pro-14-fhd-tasinabilir-bilgisayar-n4110pvn5401emea12-p-HBV00000Y4QA6,0,-1,14849.01,
True,HP Pavilion 14-CE3004NT Intel Core i7 1065G7 16GB 512GB SSD MX250 Freedos 14" FHD Tasinabilir Bilgisayar 3H906EAA3,https://hepsiburada.com/hp-pavilion-14-ce3004nt-intel-core-i7-1065g7-16gb-512gb-ssd-mx250-freedos-14-fhd-tasinabilir-bilgisayar-3h906eaa3-p-HBV00000XJXR1,2,5.0,9713.34,
True,Asus FX505DT-BQ036A33 AMD Ryzen 7 3750H 32GB 512GB SSD GTX 1650 Windows 10 Pro 15.6" FHD Tasinabilir Bilgisayar,https://hepsiburada.com/asus-fx505dt-bq036a33-amd-ryzen-7-3750h-32gb-512gb-ssd-gtx-1650-windows-10-pro-15-6-fhd-tasinabilir-bilgisayar-p-HBV00000XP2QT,0,-1,12044.93,
True,HP ZBook Firefly G7 Intel Core i7 10510U 16GB 512GB SSD Quadro P520 Freedos 14" FHD Tasinabilir Bilgisayar 1J3Q6EA,https://hepsiburada.com/hp-zbook-firefly-g7-intel-core-i7-10510u-16gb-512gb-ssd-quadro-p520-freedos-14-fhd-tasinabilir-bilgisayar-1j3q6ea-p-HBV00000V8T7U,0,-1,12749.0,
True,Casper Excalibur G900.1075-BV60A-D Intel Core i7 10750H 16GB 500GB SSD SSD RTX2060 Windows 10 Home 15.6" FHD Tasinabilir Bilgisayar,https://hepsiburada.com/casper-excalibur-g900-1075-bv60a-d-intel-core-i7-10750h-16gb-500gb-ssd-ssd-rtx2060-windows-10-home-15-6-fhd-tasinabilir-bilgisayar-p-HBV00000YBQTG,0,-1,16569.0,
True,Asus VivoBook Flip 14 TM420IA-KM100A6 AMD Ryzen 3 4300U 12GB 256GB SSD Windows 10 Home 14" FHD Tasinabilir Bilgisayar,https://hepsiburada.com/asus-vivobook-flip-14-tm420ia-km100a6-amd-ryzen-3-4300u-12gb-256gb-ssd-windows-10-home-14-fhd-tasinabilir-bilgisayar-p-HBV00000ZOFQ1,0,-1,8345.98,
True,HP 14-CF2005NT Intel Core i7 10510 16GB 512GB SSD Radeon 530 Windows 10 Pro 14'' FHD Tasinabilir Bilgisayar 9CP83EAA16,https://hepsiburada.com/hp-14-cf2005nt-intel-core-i7-10510-16gb-512gb-ssd-radeon-530-windows-10-pro-14-fhd-tasinabilir-bilgisayar-9cp83eaa16-p-HBV00000YH7Z1,0,-1,10375.81,
True,Toshiba Portege X30-D-10K Intel Core i7 7500U 16 GB 512 GB SSD Windows 10 Pro 13,3 inc Tasinabilir Bilgisayar,https://hepsiburada.com/toshiba-portege-x30-d-10k-intel-core-i7-7500u-16-gb-512-gb-ssd-windows-10-pro-13-3-inc-tasinabilir-bilgisayar-p-HBV00000FMEGZ,0,-1,17999.0,
True,Apple MacBook Air Intel Core i3 8GB 256GB SSD macOS 13.3" Tasinabilir Bilgisayar MWTL2TU/A Altin,https://hepsiburada.com/apple-macbook-air-intel-core-i3-8gb-256gb-ssd-macos-13-3-tasinabilir-bilgisayar-mwtl2tu-a-altin-p-HBV00000S7D9G,10,5.0,9199.0,
True,MSI GF63 Thin 9SCXR-619TR Intel Core i7 9750H 16GB 512GB SSD GTX1650 Windows 10 Home 15.6" FHD Tasinabilir Bilgisayar,https://hepsiburada.com/msi-gf63-thin-9scxr-619tr-intel-core-i7-9750h-16gb-512gb-ssd-gtx1650-windows-10-home-15-6-fhd-tasinabilir-bilgisayar-p-HBV00000VPSTQ,2,5.0,13699.0,
True,Casper Excalibur G780.1075-BUJ0A Intel Core i7 10750H 16GB 256GB M2 SSD GTX1650Ti Windows 10 Home 17.3" FHD Tasinabilir Bilgisayar,https://hepsiburada.com/casper-excalibur-g780-1075-buj0a-intel-core-i7-10750h-16gb-256gb-m2-ssd-gtx1650ti-windows-10-home-17-3-fhd-tasinabilir-bilgisayar-p-HBV00000TPGLA,0,-1,13899.0,
True,HP ProBook 440 G7 Intel Core i7 10510U 8GB 512GB SSD MX130 Windows 10 Home 14" FHD Tasinabilir Bilgisayar 10R44EA,https://hepsiburada.com/hp-probook-440-g7-intel-core-i7-10510u-8gb-512gb-ssd-mx130-windows-10-home-14-fhd-tasinabilir-bilgisayar-10r44ea-p-HBV00000X9909,0,-1,9107.01,
True,Lenovo ThinkBook 20SL Intel Core i7 1065G7 16GB 512GB SSD Freedos 14" FHD Tasinabilir Bilgisayar 20SL0040TX6,https://hepsiburada.com/lenovo-thinkbook-20sl-intel-core-i7-1065g7-16gb-512gb-ssd-freedos-14-fhd-tasinabilir-bilgisayar-20sl0040tx6-p-HBV00000XY6KW,0,-1,9998.01,
True,Dell Vostro 5401 Intel Core i7 1065G7 64GB 1TB SSD MX330 Windows 10 Pro 14" FHD Tasinabilir Bilgisayar N4110PVN5401EMEA12,https://hepsiburada.com/dell-vostro-5401-intel-core-i7-1065g7-64gb-1tb-ssd-mx330-windows-10-pro-14-fhd-tasinabilir-bilgisayar-n4110pvn5401emea12-p-HBV00000Y4QA6,0,-1,14849.01,
True,Asus FX505DT-BQ030A10 AMD Ryzen 7 3750H 16GB 1TB + 512GB SSD GTX1650 Freedos 15.6" FHD Tasinabilir Bilgisayar,https://hepsiburada.com/asus-fx505dt-bq030a10-amd-ryzen-7-3750h-16gb-1tb-512gb-ssd-gtx1650-freedos-15-6-fhd-tasinabilir-bilgisayar-p-HBV00000RTLW9,0,-1,10499.0,
True,Casper Excalibur G780.1075-EUJ0X Intel Core i7 10750H 64GB 256GB M2 SSD GTX1650Ti FreeDos 17.3" FHD Tasinabilir Bilgisayar,https://hepsiburada.com/casper-excalibur-g780-1075-euj0x-intel-core-i7-10750h-64gb-256gb-m2-ssd-gtx1650ti-freedos-17-3-fhd-tasinabilir-bilgisayar-p-HBV00000TPGXE,0,-1,15249.0,
True,MSI GF63 Thin 10SCSR-657XTR Intel Core i5 10300H 8GB 512GB SSD GTX1650Ti FreeDos 15.6" FHD Tasinabilir Bilgisayar,https://hepsiburada.com/msi-gf63-thin-10scsr-657xtr-intel-core-i5-10300h-8gb-512gb-ssd-gtx1650ti-freedos-15-6-fhd-tasinabilir-bilgisayar-p-HBV00000WAPOH,1,5.0,12019.0,
True,HP Pavilion 15-EC0012NT AMD Ryzen 5 3550H 8GB 256GB SSD GTX1650 Windows 10 Home 15.6" FHD Tasinabilir Bilgisayar 8EY98EA,https://hepsiburada.com/hp-pavilion-15-ec0012nt-amd-ryzen-5-3550h-8gb-256gb-ssd-gtx1650-windows-10-home-15-6-fhd-tasinabilir-bilgisayar-8ey98ea-p-HBV00000TMG9O,33,5.0,9299.0,
True,HP Envy X360 13-AR0005NT AMD Ryzen 7 3700U 8GB 512GB SSD Windows 10 Home 13.3" FHD Tasinabilir Bilgisayar 3K175EA,https://hepsiburada.com/hp-envy-x360-13-ar0005nt-amd-ryzen-7-3700u-8gb-512gb-ssd-windows-10-home-13-3-fhd-tasinabilir-bilgisayar-3k175ea-p-HBV00000USI7X,13,5.0,10499.0,
True,Casper Excalibur G780.1075-DVJ0X Intel Core i7 10750H 32GB 512GB SSD GTX1650Ti FreeDos 17.3" FHD Tasinabilir Bilgisayar,https://hepsiburada.com/casper-excalibur-g780-1075-dvj0x-intel-core-i7-10750h-32gb-512gb-ssd-gtx1650ti-freedos-17-3-fhd-tasinabilir-bilgisayar-p-HBV00000TXHQN,0,-1,14129.0,
True,Lenovo IdeaPad L340-17IRH Intel Core i7 9750H 16GB 1TB + 512GB SSD GTX1650 Windows 10 Pro 17.3" FHD Tasinabilir Bilgisayar 81LL000YTX15,https://hepsiburada.com/lenovo-ideapad-l340-17irh-intel-core-i7-9750h-16gb-1tb-512gb-ssd-gtx1650-windows-10-pro-17-3-fhd-tasinabilir-bilgisayar-81ll000ytx15-p-HBV00000UD9TA,0,-1,14318.69,
True,Lenovo IdeaPad Gaming 3 15IMH05 Intel Core i5 10300H 4GB 256GB SSD GTX1650 Freedos 15.6" FHD Tasinabilir Bilgisayar 81Y400DATXZ1,https://hepsiburada.com/lenovo-ideapad-gaming-3-15imh05-intel-core-i5-10300h-4gb-256gb-ssd-gtx1650-freedos-15-6-fhd-tasinabilir-bilgisayar-81y400datxz1-p-HBV00000WDB8Q,0,-1,10015.37,
True,Lenovo V15-ADA AMD Ryzen 5 3500U 8GB 256GB SSD Freedos 15.6" Tasinabilir Bilgisayar 82C7001JTXA2,https://hepsiburada.com/lenovo-v15-ada-amd-ryzen-5-3500u-8gb-256gb-ssd-freedos-15-6-tasinabilir-bilgisayar-82c7001jtxa2-p-HBV00000ZO03L,0,-1,6582.59,
True,Lenovo E14 Intel Core i7 10510U 16GB 1TB SSD RX640 Windows 10 Pro 14" FHD Tasinabilir Bilgisayar 20RAS0WC00A10,https://hepsiburada.com/lenovo-e14-intel-core-i7-10510u-16gb-1tb-ssd-rx640-windows-10-pro-14-fhd-tasinabilir-bilgisayar-20ras0wc00a10-p-HBV00000VO8Y4,0,-1,12850.99,
True,HP Pavilion 14-CE3004NT Intel Core i7 1065G7 16GB 1TB SSD MX250 Windows 10 Pro 14" FHD Tasinabilir Bilgisayar 3H906EAA14,https://hepsiburada.com/hp-pavilion-14-ce3004nt-intel-core-i7-1065g7-16gb-1tb-ssd-mx250-windows-10-pro-14-fhd-tasinabilir-bilgisayar-3h906eaa14-p-HBV00000XJXQN,1,5.0,11134.71,
True,HP ProBook 440 Intel Core i5 10210U 16GB 512GB SSD Freedos 14" FHD Tasinabilir Bilgisayar 1Q2X3ES,https://hepsiburada.com/hp-probook-440-intel-core-i5-10210u-16gb-512gb-ssd-freedos-14-fhd-tasinabilir-bilgisayar-1q2x3es-p-HBV00000X1MYI,0,-1,7699.0,
True,Lenovo IdeaPad L340-17IRH Intel Core i7 9750H 32GB 1TB + 512GB SSD GTX1650 Windows 10 Pro 17.3" FHD Tasinabilir Bilgisayar 81LL000YTX36,https://hepsiburada.com/lenovo-ideapad-l340-17irh-intel-core-i7-9750h-32gb-1tb-512gb-ssd-gtx1650-windows-10-pro-17-3-fhd-tasinabilir-bilgisayar-81ll000ytx36-p-HBV00000UZN4U,0,-1,15394.28,
True,HP Pavilion 14-CE3004NT Intel Core i7 1065G7 16GB 1TB SSD MX250 Windows 10 Pro 14" FHD Tasinabilir Bilgisayar 3H906EAA14,https://hepsiburada.com/hp-pavilion-14-ce3004nt-intel-core-i7-1065g7-16gb-1tb-ssd-mx250-windows-10-pro-14-fhd-tasinabilir-bilgisayar-3h906eaa14-p-HBV00000XJXQN,1,5.0,11134.71,
True,Lenovo IdeaPad IP33 17IML05 Intel Core i7 10510U 20GB 1TB SSD MX330 Windows 10 Pro  17.3" FHD Tasinabilir Bilgisayar 81WC007FTXA26,https://hepsiburada.com/lenovo-ideapad-ip33-17iml05-intel-core-i7-10510u-20gb-1tb-ssd-mx330-windows-10-pro-17-3-fhd-tasinabilir-bilgisayar-81wc007ftxa26-p-HBV00000YQXPK,0,-1,11777.7,
True,Dell Vostro 3590 Intel Core i3 10110U 8GB 512GB SSD Freedos 15.6 FHD Tasinabilir Bilgisayar N2102VN3590EMEA_UB1,https://hepsiburada.com/dell-vostro-3590-intel-core-i3-10110u-8gb-512gb-ssd-freedos-15-6-fhd-tasinabilir-bilgisayar-n2102vn3590emea-ub1-p-HBV00000W3SUG,0,-1,6412.69,
True,Dell Xps 17 9700 Intel Core i7 10750H 16GB 1TB SSD GTX1650Ti Windows 10 Pro 17" 4K Tasinabilir Bilgisayar UTS750WP161N,https://hepsiburada.com/dell-xps-17-9700-intel-core-i7-10750h-16gb-1tb-ssd-gtx1650ti-windows-10-pro-17-4k-tasinabilir-bilgisayar-uts750wp161n-p-HBV00000YFKWI,0,-1,28199.0,
True,Dell Vostro 3590 Intel Core i3 10110U 8GB 1TB + 256GB SSD Freedos 15.6 FHD Tasinabilir Bilgisayar N2102VN3590EMEA_UB4,https://hepsiburada.com/dell-vostro-3590-intel-core-i3-10110u-8gb-1tb-256gb-ssd-freedos-15-6-fhd-tasinabilir-bilgisayar-n2102vn3590emea-ub4-p-HBV00000W3SUY,2,5.0,6183.68,
True,Dell Vostro 5401 Intel Core i7 1065G7 64GB 512GB SSD MX330 Windows 10 Pro 14" FHD Tasinabilir Bilgisayar N4110PVN5401EMEA11,https://hepsiburada.com/dell-vostro-5401-intel-core-i7-1065g7-64gb-512gb-ssd-mx330-windows-10-pro-14-fhd-tasinabilir-bilgisayar-n4110pvn5401emea11-p-HBV00000Y4QA4,0,-1,14298.57,
True,MSI Alpha 15 A3DC-244XTR AMD Ryzen 5 3550H 8GB 512GB SSD RX5300M Freedos 15.6" FHD Tasinabilir Bilgisayar,https://hepsiburada.com/msi-alpha-15-a3dc-244xtr-amd-ryzen-5-3550h-8gb-512gb-ssd-rx5300m-freedos-15-6-fhd-tasinabilir-bilgisayar-p-HBV00000VPSTI,11,5.0,9809.91,
True,MSI Creator 17M A10SD-247TR Intel Core i7 10750H 16GB 512GB SSD GTX1660Ti Windows 10 Home 17,3" FHD Tasinabilir Bilgisayar,https://hepsiburada.com/msi-creator-17m-a10sd-247tr-intel-core-i7-10750h-16gb-512gb-ssd-gtx1660ti-windows-10-home-17-3-fhd-tasinabilir-bilgisayar-p-HBV00000UWWE3,5,5.0,19129.0,
